date,nav
2025-03-31,211.33
2025-04-01,211.33
2025-04-02,211.33
2025-04-03,211.33
2025-04-07,211.33
2025-04-08,211.33
2025-04-09,211.33
2025-04-10,211.33
2025-04-11,211.33
2025-04-14,211.33
2025-04-15,211.33
2025-04-16,211.33
2025-04-17,211.33
2025-04-18,211.33
2025-04-21,211.33
2025-04-22,211.33
2025-04-23,211.33
2025-04-24,211.33
2025-04-25,211.33
2025-04-28,211.33
2025-04-29,211.33
2025-04-30,211.33
2025-05-06,211.33
2025-05-07,211.33
2025-05-08,211.33
2025-05-09,211.33
2025-05-12,211.33
2025-05-13,211.33
2025-05-14,211.33
2025-05-15,211.33
2025-05-16,211.33
2025-05-19,211.33
2025-05-20,211.33
2025-05-21,211.33
2025-05-22,211.33
2025-05-23,211.33
2025-05-26,211.33
2025-05-27,211.33
2025-05-28,211.33
2025-05-29,211.33
2025-05-30,211.33
2025-06-03,211.33
2025-06-04,211.33
2025-06-05,211.33
2025-06-06,211.33
2025-06-09,211.33
2025-06-10,211.33
2025-06-11,211.33
2025-06-12,211.33
2025-06-13,211.33
2025-06-16,211.33
2025-06-17,211.33
2025-06-18,211.33
2025-06-19,211.33
2025-06-20,211.33
2025-06-23,211.33
2025-06-24,211.33
2025-06-25,211.33
2025-06-26,211.33
2025-06-27,211.33
2025-06-30,211.33
2025-07-01,211.33
2025-07-02,211.33
2025-07-03,211.33
2025-07-04,211.33
2025-07-07,211.33
2025-07-08,211.33
2025-07-09,211.33
2025-07-10,211.33
2025-07-11,211.33
2025-07-14,211.33
2025-07-15,211.33
2025-07-16,211.33
2025-07-17,211.33
2025-07-18,211.33
2025-07-21,211.33
2025-07-22,211.33
2025-07-23,211.33
2025-07-24,211.33
2025-07-25,211.33
2025-07-28,211.33
2025-07-29,211.33
2025-07-30,211.33
2025-07-31,211.33
2025-08-01,211.33
2025-08-04,211.33
2025-08-05,211.33
2025-08-06,211.33
2025-08-07,211.33
2025-08-08,211.33
2025-08-11,211.33
2025-08-12,211.33
2025-08-13,211.33
2025-08-14,211.33
2025-08-15,211.33
2025-08-18,211.33
2025-08-19,211.33
2025-08-20,211.33
2025-08-21,211.33
2025-08-22,211.33
2025-08-25,211.33
2025-08-26,211.33
2025-08-27,211.33
2025-08-28,211.33
2025-08-29,211.33
2025-09-01,211.33
2025-09-02,211.33
2025-09-03,211.33
2025-09-04,211.33
2025-09-05,211.33
2025-09-08,211.33
2025-09-09,211.33
2025-09-10,211.33
2025-09-11,211.33
2025-09-12,211.33
2025-09-15,211.33
2025-09-16,211.33
2025-09-17,211.33
2025-09-18,211.33
2025-09-19,211.33
2025-09-22,211.33
2025-09-23,211.33
2025-09-24,211.33
2025-09-25,211.33
2025-09-26,211.33
2025-09-29,211.33
2025-09-30,211.33
2025-10-09,211.33
2025-10-10,211.33
2025-10-13,211.33
2025-10-14,211.33
2025-10-15,211.33
2025-10-16,211.33
2025-10-17,211.33
2025-10-20,211.33
2025-10-21,211.33
2025-10-22,211.33
2025-10-23,211.33
2025-10-24,211.33
2025-10-27,211.33
2025-10-28,211.33
2025-10-29,211.33
2025-10-30,211.33
2025-10-31,211.33
2025-11-03,211.33
2025-11-04,211.33
2025-11-05,211.33
2025-11-06,211.33
2025-11-07,211.33
2025-11-10,211.33
2025-11-11,211.33
2025-11-12,211.33
2025-11-13,211.33
2025-11-14,211.33
2025-11-17,211.33
2025-11-18,211.33
2025-11-19,211.33
2025-11-20,211.33
2025-11-21,211.33
2025-11-24,211.33
2025-11-25,211.33
2025-11-26,211.33
2025-11-27,211.33
2025-11-28,211.33
2025-12-01,211.33
2025-12-02,211.33
2025-12-03,211.33
2025-12-04,211.33
2025-12-05,211.33
2025-12-08,211.33
2025-12-09,211.33
2025-12-10,211.33
2025-12-11,211.33
2025-12-12,211.33
2025-12-15,211.33
2025-12-16,211.33
2025-12-17,211.33
2025-12-18,211.33
2025-12-19,211.33
2025-12-22,211.33
2025-12-23,211.33
2025-12-24,211.33
2025-12-25,211.33
2025-12-26,211.33
2025-12-29,211.33
2025-12-30,211.33
2025-12-31,211.33
2026-01-05,211.33
2026-01-06,211.33
2026-01-07,211.33
2026-01-08,211.33
2026-01-09,211.33
2026-01-12,211.33
2026-01-13,211.33
2026-01-14,211.33
2026-01-15,211.33
2026-01-16,211.33
2026-01-19,211.33
2026-01-20,211.33
2026-01-21,211.33
2026-01-22,211.33
2026-01-23,211.33
2026-01-26,211.33
2026-01-27,211.33
2026-01-28,211.33
2026-01-29,211.33
2026-01-30,211.33
2026-02-02,211.33
2026-02-03,211.33
2026-02-04,211.33
2026-02-05,211.33
2026-02-06,211.33
2026-02-09,211.33
2026-02-10,211.33
2026-02-11,211.33
2026-02-12,211.33
2026-02-13,211.33
2026-02-24,211.33
2026-02-25,211.33
2026-02-26,211.33
2026-02-27,211.33
2026-03-02,211.33
2026-03-03,211.33
2026-03-04,211.33
2026-03-05,211.33
2026-03-06,211.33
2026-03-09,211.33
2026-03-10,211.33
2026-03-11,211.33
2026-03-12,211.33
2026-03-13,211.33
