date,nav
2025-03-10,626288.3
2025-03-11,628466.63
2025-03-12,627509.18
2025-03-13,625780.29
2025-03-14,632368.41
2025-03-17,633294.61
2025-03-18,636589.88
2025-03-19,638186.88
2025-03-20,636472.29
2025-03-21,630806.8
2025-03-24,628182.18
2025-03-25,626029.35
2025-03-26,627976.87
2025-03-27,626187.28
2025-03-28,621296.03
2025-03-31,619203.4833296384
2025-04-01,619280.65
2025-04-02,619372.35
2025-04-03,617622.29
2025-04-07,550225.83
2025-04-08,547629.88
2025-04-09,560474.66
2025-04-10,572369.29
2025-04-11,569626.84
2025-04-14,572570.86
2025-04-15,568119.0599999999
2025-04-16,567575.73
2025-04-17,569167.49
2025-04-18,567261.1978760109
2025-04-21,572115.01
2025-04-22,576038.41
2025-04-23,570623.0530494055
2025-04-24,572958.03
2025-04-25,571369.64
2025-04-28,570978.5652529479
2025-04-29,571271.59
2025-04-30,567825.21
2025-05-06,574124.03
2025-05-07,572472.86
2025-05-08,574707.368570106
2025-05-09,573770.4
2025-05-12,575038.41
2025-05-13,573988.41
2025-05-14,572362.9486382528
2025-05-15,570532.2769145219
2025-05-16,571811.7143869319
2025-05-19,574613.996112604
2025-05-20,579892.3
2025-05-21,578201.6015092051
2025-05-22,574645.6168129687
2025-05-23,568010.0822549716
2025-05-26,567121.38
2025-05-27,568950.56
2025-05-28,567455.2
2025-05-29,567117.14
2025-05-30,568665.03
2025-06-03,571892.97
2025-06-04,575753.6799999999
2025-06-05,574318.0012033811
2025-06-06,578288.5006681795
2025-06-09,581805.3200000001
2025-06-10,583604.3
2025-06-11,585846.9013345611
2025-06-12,584454.016753257
2025-06-13,578333.5912589442
2025-06-16,576304.1251222566
2025-06-17,577186.88
2025-06-18,577365.2
2025-06-19,576085.7165601259
2025-06-20,576842.1395600432
2025-06-23,577469.65
2025-06-24,579852.68
2025-06-25,585850.3746460929
2025-06-26,584555.433932706
2025-06-27,575507.1694000117
2025-06-30,574612.2494924269
2025-07-01,583657.03
2025-07-02,584900.87
2025-07-03,583428.87
2025-07-04,582231.2830007904
2025-07-07,588470.38
2025-07-08,591211.7585184998
2025-07-09,595024.6186814017
2025-07-10,593565.999275696
2025-07-11,593332.2021637948
2025-07-14,600849.6900000001
2025-07-15,594989.2122210733
2025-07-16,597734.960493668
2025-07-17,596226.6927941756
2025-07-18,598255.56
2025-07-21,608519.06
2025-07-22,608662.24
2025-07-23,605443.6002835394
2025-07-24,603915.97
2025-07-25,608346.65
2025-07-28,614844.74
2025-07-29,616719.11
2025-07-30,612674.088462018
2025-07-31,610913.03
2025-08-01,618601.79
2025-08-04,629622.24
2025-08-05,635517.42
2025-08-06,636727.53
2025-08-07,635033.39
2025-08-08,633425.61
2025-08-11,643933.43
2025-08-12,642805.53
2025-08-13,638854.16
2025-08-14,637267.0
2025-08-15,647028.1
2025-08-18,652992.09
2025-08-19,660370.0
2025-08-20,668496.39
2025-08-21,666702.89
2025-08-22,669174.29
2025-08-25,673939.37
2025-08-26,674944.76
2025-08-27,656708.66
2025-08-28,654864.84
2025-08-29,654593.33
2025-09-01,659921.4
2025-09-02,650293.79
2025-09-03,637738.63
2025-09-04,636162.75
